transaction_date,aisle,product_name,quantity,unit_price,total_amount,,,,,,,,,
2025-02-06,Beverages,Chicken Breast,1,29.21,29.21,,,,,,,,,
2025-02-06,Meat & Seafood,Pasta,1,23.36,23.36,,,,,,,,,
2025-02-06,Personal Care,Pasta,3,9.61,28.83,,,,,,,,,
2025-02-06,Health & Wellness,Onions,2,9.51,19.02,,,,,,,,,
2025-02-06,Dairy,Rice,4,6.19,24.76,,,,,,,,,
2025-02-06,Canned Goods,Potatoes,1,19.02,19.02,,,,,,,,,
2025-02-07,Produce,Chicken Breast,2,1.54,3.08,,,,,,,,,
2025-02-07,Personal Care,Potatoes,1,24.06,24.06,,,,,,,,,
2025-02-07,Meat & Seafood,Eggs,1,13.16,13.16,,,,,,,,,
2025-02-08,Canned Goods,Carrots,2,28.74,57.48,,,,,,,,,
2025-02-08,Produce,Onions,2,6.56,13.12,,,,,,,,,
2025-02-08,Personal Care,Milk,2,2.35,4.7,,,,,,,,,
2025-02-09,Beverages,Bananas,1,25.92,25.92,,,,,,,,,
2025-02-09,Dairy,Potatoes,2,28.8,57.6,,,,,,,,,
2025-02-09,Bakery,Bread,5,25.85,129.25,,,,,,,,,
2025-02-09,Snacks & Candy,Onions,4,4.89,19.56,,,,,,,,,
2025-02-09,Produce,Rice,1,7.27,7.27,,,,,,,,,
2025-02-09,Beverages,Yogurt,5,12.9,64.5,,,,,,,,,
2025-02-10,Household Items,Rice,4,4.6,18.4,,,,,,,,,
2025-02-10,Household Items,Cheese,4,2.31,9.24,,,,,,,,,
2025-02-10,Personal Care,Cereal,2,25.39,50.78,,,,,,,,,
2025-02-10,Dairy,Tomatoes,3,19.13,57.39,,,,,,,,,
2025-02-11,Snacks & Candy,Apples,5,14.39,71.95,,,,,,,,,
2025-02-11,Health & Wellness,Cereal,3,24.68,74.04,,,,,,,,,
2025-02-12,Beverages,Bread,2,9.92,19.84,,,,,,,,,
2025-02-13,Canned Goods,Tomatoes,3,2.91,8.73,,,,,,,,,
2025-02-13,Dairy,Bananas,2,23.21,46.42,,,,,,,,,
2025-02-14,Health & Wellness,Salmon,4,23.3,93.2,,,,,,,,,
2025-02-14,Meat & Seafood,Carrots,2,12.98,25.96,,,,,,,,,
2025-02-14,Dairy,Yogurt,3,2.16,6.48,,,,,,,,,
2025-02-15,Beverages,Pasta,5,20.07,100.35,,,,,,,,,
2025-02-15,Produce,Onions,5,4.08,20.4,,,,,,,,,
2025-02-16,Bakery,Yogurt,5,8.85,44.25,,,,,,,,,
2025-02-16,Produce,Bread,2,27.16,54.32,,,,,,,,,
2025-02-16,Snacks & Candy,Carrots,1,6.05,6.05,,,,,,,,,
2025-02-17,Frozen Foods,Orange Juice,2,18.56,37.12,,,,,,,,,
2025-02-17,Beverages,Cheese,4,7.89,31.56,,,,,,,,,
2025-02-17,Canned Goods,Milk,1,18.11,18.11,,,,,,,,,
2025-02-17,Health & Wellness,Yogurt,4,9.44,37.76,,,,,,,,,
2025-02-17,Snacks & Candy,Pasta,3,29.17,87.51,,,,,,,,,
2025-02-18,Beverages,Bread,3,14.5,43.5,,,,,,,,,
2025-02-18,Bakery,Orange Juice,1,26.28,26.28,,,,,,,,,
2025-02-19,Canned Goods,Bread,3,2.29,6.87,,,,,,,,,
2025-02-19,Produce,Chicken Breast,2,4.72,9.44,,,,,,,,,
2025-02-19,Meat & Seafood,Yogurt,3,19.46,58.38,,,,,,,,,
2025-02-19,Snacks & Candy,Tomatoes,1,14.44,14.44,,,,,,,,,
2025-02-20,Beverages,Yogurt,1,8.65,8.65,,,,,,,,,
2025-02-20,Household Items,Bread,2,3.7,7.4,,,,,,,,,
2025-02-21,Bakery,Potatoes,4,12.88,51.52,,,,,,,,,
2025-02-21,Produce,Bananas,5,18.17,90.85,,,,,,,,,
2025-02-21,Household Items,Salmon,4,6.03,24.12,,,,,,,,,
2025-02-22,Frozen Foods,Salmon,3,6.77,20.31,,,,,,,,,
2025-02-22,Meat & Seafood,Pasta,4,14.44,57.76,,,,,,,,,
2025-02-22,Frozen Foods,Cheese,2,1.11,2.22,,,,,,,,,
2025-02-23,Bakery,Onions,2,21.97,43.94,,,,,,,,,
2025-02-23,Beverages,Carrots,3,23.48,70.44,,,,,,,,,
2025-02-23,Beverages,Cereal,2,9.39,18.78,,,,,,,,,
2025-02-24,Personal Care,Pasta,2,12.83,25.66,,,,,,,,,
2025-02-24,Household Items,Carrots,5,2.35,11.75,,,,,,,,,
2025-02-25,Produce,Eggs,1,29.11,29.11,,,,,,,,,
2025-02-25,Dairy,Orange Juice,3,10.8,32.4,,,,,,,,,
2025-02-26,Personal Care,Orange Juice,1,15.48,15.48,,,,,,,,,
2025-02-26,Produce,Apples,4,14.33,57.32,,,,,,,,,
2025-02-26,Produce,Orange Juice,2,14.56,29.12,,,,,,,,,
2025-02-26,Beverages,Bread,3,25.97,77.91,,,,,,,,,
2025-02-27,Produce,Bread,1,25.21,25.21,,,,,,,,,
2025-02-27,Produce,Salmon,1,3.11,3.11,,,,,,,,,
2025-02-27,Snacks & Candy,Tomatoes,4,21.47,85.88,,,,,,,,,
2025-02-28,Canned Goods,Bananas,5,13.67,68.35,,,,,,,,,
2025-03-01,Health & Wellness,Apples,3,15.74,47.22,,,,,,,,,
2025-03-01,Meat & Seafood,Tomatoes,5,28.51,142.55,,,,,,,,,
2025-03-02,Beverages,Bananas,3,7.07,21.21,,,,,,,,,
2025-03-03,Personal Care,Yogurt,2,2.12,4.24,,,,,,,,,
2025-03-03,Dairy,Milk,3,17.01,51.03,,,,,,,,,
2025-03-04,Frozen Foods,Rice,2,2.01,4.02,,,,,,,,,
2025-03-04,Health & Wellness,Bananas,2,29.37,58.74,,,,,,,,,
2025-03-04,Health & Wellness,Chicken Breast,3,18.23,54.69,,,,,,,,,
2025-03-05,Produce,Cereal,5,4.79,23.95,,,,,,,,,
2025-03-06,Personal Care,Rice,1,15.55,15.55,,,,,,,,,
2025-03-06,Frozen Foods,Eggs,2,22.13,44.26,,,,,,,,,
2025-03-06,Dairy,Bread,3,10.12,30.36,,,,,,,,,
2025-03-07,Frozen Foods,Yogurt,4,23.78,95.12,,,,,,,,,
2025-03-07,Produce,Milk,3,3.98,11.94,,,,,,,,,
2025-03-08,Household Items,Eggs,5,28.49,142.45,,,,,,,,,
2025-03-08,Frozen Foods,Orange Juice,1,17.04,17.04,,,,,,,,,
2025-03-08,Health & Wellness,Cereal,1,2.72,2.72,,,,,,,,,
2025-03-08,Beverages,Bread,3,10.39,31.17,,,,,,,,,
2025-03-08,Dairy,Cheese,5,15.18,75.9,,,,,,,,,
2025-03-08,Health & Wellness,Yogurt,3,17.47,52.41,,,,,,,,,
2025-03-09,Snacks & Candy,Milk,1,13.06,13.06,,,,,,,,,
2025-03-09,Household Items,Yogurt,1,21.7,21.7,,,,,,,,,
2025-03-09,Canned Goods,Potatoes,1,8.08,8.08,,,,,,,,,
2025-03-09,Meat & Seafood,Tomatoes,3,27.03,81.09,,,,,,,,,
2025-03-10,Beverages,Onions,2,29.69,59.38,,,,,,,,,
2025-03-11,Health & Wellness,Carrots,3,10.77,32.31,,,,,,,,,
2025-03-12,Dairy,Cheese,2,26.13,52.26,,,,,,,,,
2025-03-12,Snacks & Candy,Bread,3,28.81,86.43,,,,,,,,,
2025-03-13,Household Items,Carrots,4,8.72,34.88,,,,,,,,,
2025-03-13,Bakery,Cereal,2,24.16,48.32,,,,,,,,,
2025-03-13,Health & Wellness,Cereal,1,29.13,29.13,,,,,,,,,
2025-03-13,Frozen Foods,Bananas,5,25.06,125.3,,,,,,,,,
2025-03-14,Produce,Salmon,2,13.71,27.42,,,,,,,,,
2025-03-14,Frozen Foods,Pasta,5,29.57,147.85,,,,,,,,,
2025-03-14,Personal Care,Milk,1,27.6,27.6,,,,,,,,,
2025-03-15,Personal Care,Ground Beef,2.0,27.33,54.66,,,,,,,,,
2025-03-15,Canned Goods,Apples,2,21.88,43.76,,,,,,,,,
2025-03-15,Meat & Seafood,Yogurt,1,22.74,22.74,,,,,,,,,
2025-03-15,Meat & Seafood,Milk,4,1.68,6.72,,,,,,,,,
2025-03-16,Meat & Seafood,Carrots,4,2.45,9.8,,,,,,,,,
2025-03-16,Beverages,Rice,3,15.08,45.24,,,,,,,,,
2025-03-16,Snacks & Candy,Yogurt,5,19.68,98.4,,,,,,,,,
2025-03-17,Personal Care,Pasta,5,15.54,77.7,,,,,,,,,
2025-03-18,Frozen Foods,Onions,1,20.72,20.72,,,,,,,,,
2025-03-18,Snacks & Candy,Apples,4,23.97,95.88,,,,,,,,,
2025-03-18,Meat & Seafood,Onions,1,27.53,27.53,,,,,,,,,
2025-03-19,Beverages,Cereal,2,28.99,57.98,,,,,,,,,
2025-03-19,Dairy,Onions,2,22.52,45.04,,,,,,,,,
2025-03-19,Canned Goods,Bread,5,2.08,10.4,,,,,,,,,
2025-03-19,Canned Goods,Orange Juice,3,15.59,46.77,,,,,,,,,
2025-03-19,Canned Goods,Salmon,4,14.37,57.48,,,,,,,,,
2025-03-19,Bakery,Apples,3,14.57,43.71,,,,,,,,,
2025-03-19,Produce,Carrots,4,19.6,78.4,,,,,,,,,
2025-03-20,Snacks & Candy,Milk,2,12.37,24.74,,,,,,,,,
2025-03-20,Personal Care,Apples,4,23.68,94.72,,,,,,,,,
2025-03-20,Meat & Seafood,Potatoes,4,18.42,73.68,,,,,,,,,
2025-03-20,Beverages,Potatoes,5,6.68,33.4,,,,,,,,,
2025-03-21,Bakery,Salmon,5,18.69,93.45,,,,,,,,,
2025-03-21,Household Items,Ground Beef,5,4.01,20.05,,,,,,,,,
2025-03-21,Bakery,Ground Beef,2,8.79,17.58,,,,,,,,,
2025-03-21,Snacks & Candy,Apples,1,4.83,4.83,,,,,,,,,
2025-03-21,Bakery,Chicken Breast,3,10.54,31.62,,,,,,,,,
2025-03-21,Produce,Salmon,1,25.45,25.45,,,,,,,,,
2025-03-22,Bakery,Milk,2,26.45,52.9,,,,,,,,,
2025-03-22,Produce,Tomatoes,2,9.66,19.32,,,,,,,,,
2025-03-22,Household Items,Potatoes,1.0,10.65,10.65,,,,,,,,,
2025-03-22,Health & Wellness,Tomatoes,4,21.47,85.88,,,,,,,,,
2025-03-22,Beverages,Orange Juice,5,19.3,96.5,,,,,,,,,
2025-03-23,Beverages,Bread,5,19.24,96.2,,,,,,,,,
2025-03-23,Meat & Seafood,Bread,4,25.5,102,,,,,,,,,
2025-03-23,Canned Goods,Orange Juice,4,28.69,114.76,,,,,,,,,
2025-03-23,Meat & Seafood,Tomatoes,2,11.08,22.16,,,,,,,,,
2025-03-24,Beverages,Salmon,1,29.75,29.75,,,,,,,,,
2025-03-24,Snacks & Candy,Chicken Breast,2,2.87,5.74,,,,,,,,,
2025-03-24,Meat & Seafood,Milk,5,15.16,75.8,,,,,,,,,
2025-03-24,Snacks & Candy,Salmon,4,13.86,55.44,,,,,,,,,
2025-03-25,Canned Goods,Yogurt,4,10.47,41.88,,,,,,,,,
2025-03-25,Canned Goods,Bread,4,23.04,92.16,,,,,,,,,
2025-03-25,Canned Goods,Apples,5,29.33,146.65,,,,,,,,,
2025-03-26,Beverages,Cereal,5,17.41,87.05,,,,,,,,,
2025-03-26,Health & Wellness,Chicken Breast,1,7.33,7.33,,,,,,,,,
2025-03-27,Canned Goods,Carrots,5,5.75,28.75,,,,,,,,,
2025-03-27,Canned Goods,Milk,1,20.85,20.85,,,,,,,,,
2025-03-27,Bakery,Tomatoes,3,24.92,74.76,,,,,,,,,
2025-03-28,Health & Wellness,Tomatoes,3,3.53,10.59,,,,,,,,,
2025-03-28,Health & Wellness,Apples,4,5.36,21.44,,,,,,,,,
2025-03-28,Bakery,Bread,2,11.82,23.64,,,,,,,,,
2025-03-29,Produce,Milk,5,14.82,74.1,,,,,,,,,
2025-03-29,Canned Goods,Cereal,2,23.12,46.24,,,,,,,,,
2025-03-29,Personal Care,Apples,5,6.03,30.15,,,,,,,,,
2025-03-29,Health & Wellness,Cheese,4,6.3,25.2,,,,,,,,,
2025-03-29,Snacks & Candy,Cereal,2,28.64,57.28,,,,,,,,,
2025-03-29,Dairy,Cereal,1,3.72,3.72,,,,,,,,,
2025-03-29,Canned Goods,Potatoes,3,18.53,55.59,,,,,,,,,
2025-03-29,Beverages,Bread,1,5.05,5.05,,,,,,,,,
2025-03-30,Meat & Seafood,Milk,5,24.28,121.4,,,,,,,,,
2025-03-30,Personal Care,Cereal,3,24.97,74.91,,,,,,,,,
2025-03-30,Frozen Foods,Salmon,3,1.33,3.99,,,,,,,,,
2025-03-31,Personal Care,Orange Juice,1,15.93,15.93,,,,,,,,,
2025-03-31,Personal Care,Pasta,5,13.89,69.45,,,,,,,,,
2025-03-31,Snacks & Candy,Eggs,3,4.38,13.14,,,,,,,,,
2025-03-31,Beverages,Eggs,5,29.02,145.1,,,,,,,,,
2025-03-31,Produce,Tomatoes,1,1.24,1.24,,,,,,,,,
2025-04-01,Produce,Pasta,1,2.51,2.51,,,,,,,,,
2025-04-02,Bakery,Cereal,1,27.73,27.73,,,,,,,,,
2025-04-02,Dairy,Orange Juice,2,2.49,4.98,,,,,,,,,
2025-04-02,Household Items,Apples,4,16.95,67.8,,,,,,,,,
2025-04-02,Canned Goods,Yogurt,4,12.66,50.64,,,,,,,,,
2025-04-02,Beverages,Bananas,3,13.66,40.98,,,,,,,,,
2025-04-03,Snacks & Candy,Milk,1,29.74,29.74,,,,,,,,,
2025-04-03,Bakery,Rice,3,13.32,39.96,,,,,,,,,
2025-04-03,Personal Care,Apples,5,11.74,58.7,,,,,,,,,
2025-04-04,Produce,Orange Juice,5,9.14,45.7,,,,,,,,,
2025-04-05,Beverages,Bananas,3,17.06,51.18,,,,,,,,,
2025-04-05,Personal Care,Chicken Breast,1,14.97,14.97,,,,,,,,,
2025-04-05,Snacks & Candy,Eggs,1,5.69,5.69,,,,,,,,,
2025-04-06,Beverages,Salmon,2,26.67,53.34,,,,,,,,,
2025-04-06,Bakery,Potatoes,3,18.39,55.17,,,,,,,,,
2025-04-07,Canned Goods,Milk,5,20.9,104.5,,,,,,,,,
2025-04-07,Bakery,Rice,2,13.29,26.58,,,,,,,,,
2025-04-08,Frozen Foods,Chicken Breast,3,11.65,34.95,,,,,,,,,
2025-04-08,Health & Wellness,Ground Beef,2,27.98,55.96,,,,,,,,,
2025-04-08,Bakery,Apples,1,6.53,6.53,,,,,,,,,
2025-04-09,Health & Wellness,Carrots,3,4.71,14.13,,,,,,,,,
2025-04-09,Meat & Seafood,Eggs,2,10.93,21.86,,,,,,,,,
2025-04-09,Household Items,Eggs,4,29.14,116.56,,,,,,,,,
2025-04-10,Health & Wellness,Pasta,2,23.58,47.16,,,,,,,,,
2025-04-10,Frozen Foods,Potatoes,3,10.68,32.04,,,,,,,,,
2025-04-10,Frozen Foods,Milk,4,21.46,85.84,,,,,,,,,
2025-04-10,Household Items,Apples,4,22.99,91.96,,,,,,,,,
2025-04-11,Frozen Foods,Orange Juice,4,12.94,51.76,,,,,,,,,
2025-04-11,Personal Care,Tomatoes,4,11.27,45.08,,,,,,,,,
2025-04-11,Beverages,Onions,3,7.48,22.44,,,,,,,,,
2025-04-12,Produce,Tomatoes,5,13.43,67.15,,,,,,,,,
2025-04-12,Household Items,Yogurt,3,21.02,63.06,,,,,,,,,
2025-04-12,Household Items,Tomatoes,2,13.93,27.86,,,,,,,,,
2025-04-12,Beverages,Cereal,3,17.34,52.02,,,,,,,,,
2025-04-13,Bakery,Pasta,5,15.04,75.2,,,,,,,,,
2025-04-13,Dairy,Chicken Breast,1,17.21,17.21,,,,,,,,,
2025-04-14,Personal Care,Salmon,1,20.72,20.72,,,,,,,,,
2025-04-14,Bakery,Bread,5,18.96,94.8,,,,,,,,,
2025-04-15,Personal Care,Cheese,3,22.25,66.75,,,,,,,,,
2025-04-16,Frozen Foods,Milk,2,15.34,30.68,,,,,,,,,
2025-04-16,Dairy,Onions,3,22.05,66.15,,,,,,,,,
2025-04-16,Household Items,Eggs,3,5.97,17.91,,,,,,,,,
2025-04-16,Personal Care,Ground Beef,1,12.45,12.45,,,,,,,,,
2025-04-16,Snacks & Candy,Apples,4,1.01,4.04,,,,,,,,,
2025-04-16,Meat & Seafood,Rice,3,22.06,66.18,,,,,,,,,
2025-04-16,Personal Care,Cheese,4,14.56,58.24,,,,,,,,,
2025-04-17,Meat & Seafood,Chicken Breast,2,14.03,28.06,,,,,,,,,
2025-04-17,Health & Wellness,Carrots,1,21.49,21.49,,,,,,,,,
2025-04-17,Meat & Seafood,Tomatoes,3,12.68,38.04,,,,,,,,,
2025-04-18,Meat & Seafood,Carrots,4,23.82,95.28,,,,,,,,,
2025-04-18,Health & Wellness,Bananas,5,7.49,37.45,,,,,,,,,
2025-04-19,Household Items,Rice,3,1.63,4.89,,,,,,,,,
2025-04-19,Snacks & Candy,Onions,1,8.58,8.58,,,,,,,,,
2025-04-19,Personal Care,Bread,1,23.29,23.29,,,,,,,,,
2025-04-20,Produce,Pasta,5,28.1,140.5,,,,,,,,,
2025-04-20,Canned Goods,Salmon,1,4.02,4.02,,,,,,,,,
2025-04-20,Snacks & Candy,Cheese,3,25.94,77.82,,,,,,,,,
2025-04-20,Dairy,Cheese,4,7.74,30.96,,,,,,,,,
2025-04-20,Frozen Foods,Bread,5,11.94,59.7,,,,,,,,,
2025-04-21,Dairy,Rice,4,29.98,119.92,,,,,,,,,
2025-04-21,Snacks & Candy,Onions,2,9.72,19.44,,,,,,,,,
2025-04-22,Bakery,Potatoes,2,26.2,52.4,,,,,,,,,
2025-04-22,Dairy,Eggs,4,7.74,30.96,,,,,,,,,
2025-04-22,Snacks & Candy,Milk,3,26.31,78.93,,,,,,,,,
2025-04-22,Produce,Salmon,5,5.53,27.65,,,,,,,,,
2025-04-22,Produce,Cereal,5,26.53,132.65,,,,,,,,,
2025-04-23,Health & Wellness,Yogurt,4,10.51,42.04,,,,,,,,,
2025-04-23,Household Items,Yogurt,5,21.78,108.9,,,,,,,,,
2025-04-23,Bakery,Potatoes,1,10.86,10.86,,,,,,,,,
2025-04-23,Snacks & Candy,Milk,4,13.71,54.84,,,,,,,,,
2025-04-24,Bakery,Bread,1,25.92,25.92,,,,,,,,,
2025-04-24,Household Items,Eggs,3,23.34,70.02,,,,,,,,,
2025-04-24,Snacks & Candy,Onions,2,20.2,40.4,,,,,,,,,
2025-04-24,Health & Wellness,Bananas,5,14.97,74.85,,,,,,,,,
2025-04-25,Snacks & Candy,Eggs,1,14.61,14.61,,,,,,,,,
2025-04-25,Canned Goods,Salmon,2,26.16,52.32,,,,,,,,,
2025-04-25,Snacks & Candy,Onions,1,13.25,13.25,,,,,,,,,
2025-04-26,Meat & Seafood,Apples,4,18.29,73.16,,,,,,,,,
2025-04-26,Canned Goods,Cheese,2,15.4,30.8,,,,,,,,,
2025-04-26,Household Items,Ground Beef,2,14.89,29.78,,,,,,,,,
2025-04-27,Produce,Apples,3,21.92,65.76,,,,,,,,,
2025-04-28,Produce,Tomatoes,3,21.01,63.03,,,,,,,,,
2025-04-28,Dairy,Salmon,5,4.81,24.05,,,,,,,,,
2025-04-28,Personal Care,Bread,3,26.88,80.64,,,,,,,,,
2025-04-29,Produce,Apples,4,5.06,20.24,,,,,,,,,
2025-04-29,Canned Goods,Bread,5,16.45,82.25,,,,,,,,,
2025-04-29,Beverages,Orange Juice,5,6.36,31.8,,,,,,,,,
2025-04-29,Meat & Seafood,Bananas,4,19.96,79.84,,,,,,,,,
2025-04-29,Frozen Foods,Ground Beef,1,28,28,,,,,,,,,
2025-04-29,Produce,Eggs,4,4.56,18.24,,,,,,,,,
2025-04-30,Frozen Foods,Chicken Breast,3,19.61,58.83,,,,,,,,,
2025-05-01,Health & Wellness,Potatoes,1,26.3,26.3,,,,,,,,,
2025-05-01,Household Items,Ground Beef,1,17.29,17.29,,,,,,,,,
2025-05-01,Dairy,Apples,3,13.44,40.32,,,,,,,,,
2025-05-01,Frozen Foods,Onions,2,10.88,21.76,,,,,,,,,
2025-05-02,Meat & Seafood,Cereal,5,2.18,10.9,,,,,,,,,
2025-05-02,Personal Care,Yogurt,3,14.4,43.2,,,,,,,,,
2025-05-02,Health & Wellness,Ground Beef,3,17.02,51.06,,,,,,,,,
2025-05-02,Bakery,Potatoes,1,9.06,9.06,,,,,,,,,
2025-05-02,Personal Care,Potatoes,5,10.08,50.4,,,,,,,,,
2025-05-03,Household Items,Pasta,1,27.62,27.62,,,,,,,,,
2025-05-03,Snacks & Candy,Cheese,1,2.79,2.79,,,,,,,,,
2025-05-04,Snacks & Candy,Milk,1,6.59,6.59,,,,,,,,,
2025-05-05,Frozen Foods,Rice,4,8.09,32.36,,,,,,,,,
2025-05-06,Frozen Foods,Cheese,2,2.67,5.34,,,,,,,,,
2025-05-06,Canned Goods,Onions,4,24.83,99.32,,,,,,,,,
2025-05-06,Dairy,Potatoes,3,16.44,49.32,,,,,,,,,
2025-05-07,Meat & Seafood,Chicken Breast,4,26.4,105.6,,,,,,,,,
2025-05-07,Personal Care,Bread,4,8.1,32.4,,,,,,,,,
2025-05-07,Produce,Chicken Breast,5,20.3,101.5,,,,,,,,,
2025-05-08,Canned Goods,Rice,4,24.33,97.32,,,,,,,,,
2025-05-08,Beverages,Orange Juice,3,7.53,22.59,,,,,,,,,
2025-05-09,Meat & Seafood,Ground Beef,5,29.45,147.25,,,,,,,,,
2025-05-09,Meat & Seafood,Cheese,3,21.05,63.15,,,,,,,,,
2025-05-09,Produce,Tomatoes,1,28.91,28.91,,,,,,,,,
2025-05-10,Bakery,Bananas,1,19.16,19.16,,,,,,,,,
2025-05-10,Frozen Foods,Yogurt,5,9.76,48.8,,,,,,,,,
2025-05-10,Dairy,Eggs,1.0,13.36,13.36,,,,,,,,,
2025-05-11,Canned Goods,Eggs,5,11.24,56.2,,,,,,,,,
2025-05-11,Beverages,Pasta,2,10.35,20.7,,,,,,,,,
2025-05-12,Beverages,Onions,1,2.46,2.46,,,,,,,,,
2025-05-12,Canned Goods,Chicken Breast,3,23.94,71.82,,,,,,,,,
2025-05-12,Produce,Salmon,5,8.03,40.15,,,,,,,,,
2025-05-13,Household Items,Rice,5,8.02,40.1,,,,,,,,,
2025-05-13,Health & Wellness,Yogurt,1,7.83,7.83,,,,,,,,,
2025-05-13,Canned Goods,Ground Beef,1,19.24,19.24,,,,,,,,,
2025-05-13,Canned Goods,Cereal,2,27.26,54.52,,,,,,,,,
2025-05-14,Meat & Seafood,Bananas,1,20.23,20.23,,,,,,,,,
2025-05-14,Frozen Foods,Ground Beef,2,3.06,6.12,,,,,,,,,
2025-05-14,Beverages,Carrots,1,3.04,3.04,,,,,,,,,
2025-05-15,Personal Care,Apples,1,8.17,8.17,,,,,,,,,
2025-05-15,Beverages,Cereal,2,1.19,2.38,,,,,,,,,
2025-05-15,Bakery,Ground Beef,1,8.71,8.71,,,,,,,,,
2025-05-16,Produce,Rice,2,2.26,4.52,,,,,,,,,
2025-05-16,Health & Wellness,Carrots,4,23.98,95.92,,,,,,,,,
2025-05-16,Canned Goods,Carrots,5,10.2,51,,,,,,,,,
2025-05-17,Produce,Onions,3,27.53,82.59,,,,,,,,,
2025-05-17,Personal Care,Pasta,5,26.83,134.15,,,,,,,,,
2025-05-17,Bakery,Rice,4,9.11,36.44,,,,,,,,,
2025-05-18,Beverages,Cereal,5,20.11,100.55,,,,,,,,,
2025-05-19,Bakery,Tomatoes,4,5.11,20.44,,,,,,,,,
2025-05-19,Personal Care,Ground Beef,1,29.24,29.24,,,,,,,,,
2025-05-19,Health & Wellness,Potatoes,3,23.03,69.09,,,,,,,,,
2025-05-19,Household Items,Orange Juice,4,11.99,47.96,,,,,,,,,
2025-05-20,Frozen Foods,Bread,1,3.7,3.7,,,,,,,,,
2025-05-20,Health & Wellness,Apples,2,15.95,31.9,,,,,,,,,
2025-05-21,Dairy,Cheese,3,19.42,58.26,,,,,,,,,
2025-05-21,Snacks & Candy,Chicken Breast,4,8.43,33.72,,,,,,,,,
2025-05-22,Frozen Foods,Apples,1,12.08,12.08,,,,,,,,,
2025-05-22,Beverages,Onions,1,11.86,11.86,,,,,,,,,
2025-05-22,Beverages,Salmon,3,7.53,22.59,,,,,,,,,
2025-05-23,Bakery,Tomatoes,2,3.12,6.24,,,,,,,,,
2025-05-23,Health & Wellness,Eggs,1,3.88,3.88,,,,,,,,,
2025-05-24,Personal Care,Orange Juice,4,1.01,4.04,,,,,,,,,
2025-05-24,Snacks & Candy,Orange Juice,4,5.46,21.84,,,,,,,,,
2025-05-24,Produce,Pasta,3,8.78,26.34,,,,,,,,,
2025-05-24,Personal Care,Salmon,4,23.83,95.32,,,,,,,,,
2025-05-25,Beverages,Carrots,5,10.74,53.7,,,,,,,,,
2025-05-25,Produce,Milk,5,8.71,43.55,,,,,,,,,
2025-05-26,Meat & Seafood,Salmon,5,11.44,57.2,,,,,,,,,
2025-05-26,Beverages,Apples,2,21.65,43.3,,,,,,,,,
2025-05-27,Dairy,Yogurt,5,16.7,83.5,,,,,,,,,
2025-05-27,Canned Goods,Onions,2,20.11,40.22,,,,,,,,,
2025-05-27,Canned Goods,Carrots,4,5.63,22.52,,,,,,,,,
2025-05-28,Produce,Rice,2,16,32,,,,,,,,,
2025-05-28,Personal Care,Cheese,2,9.06,18.12,,,,,,,,,
2025-05-29,Snacks & Candy,Orange Juice,4,26.16,104.64,,,,,,,,,
2025-05-29,Frozen Foods,Potatoes,2,27.38,54.76,,,,,,,,,
2025-05-29,Snacks & Candy,Orange Juice,1,12.5,12.5,,,,,,,,,
2025-05-29,Produce,Potatoes,4,24.42,97.68,,,,,,,,,
2025-05-29,Beverages,Carrots,5,8.5,42.5,,,,,,,,,
2025-05-30,Meat & Seafood,Rice,2,8.32,16.64,,,,,,,,,
2025-05-30,Frozen Foods,Yogurt,1,21.56,21.56,,,,,,,,,
2025-05-30,Household Items,Onions,2,29.39,58.78,,,,,,,,,
2025-05-30,Personal Care,Rice,5,22.01,110.05,,,,,,,,,
2025-05-30,Canned Goods,Yogurt,3,13.42,40.26,,,,,,,,,
2025-05-31,Dairy,Chicken Breast,2,5.03,10.06,,,,,,,,,
2025-06-01,Personal Care,Pasta,5,15,75,,,,,,,,,
2025-06-02,Household Items,Yogurt,4,10.1,40.4,,,,,,,,,
2025-06-03,Bakery,Orange Juice,5,26.94,134.7,,,,,,,,,
2025-06-03,Produce,Onions,5,0.99,4.95,,,,,,,,,
2025-06-03,Produce,Eggs,2,6.13,12.26,,,,,,,,,
2025-06-03,Bakery,Ground Beef,5,5.94,29.7,,,,,,,,,
2025-06-04,Beverages,Ground Beef,4,16.98,67.92,,,,,,,,,
2025-06-04,Snacks & Candy,Salmon,1,20.38,20.38,,,,,,,,,
2025-06-04,Bakery,Apples,4,19.41,77.64,,,,,,,,,
2025-06-05,Beverages,Carrots,5,18.26,91.3,,,,,,,,,
2025-06-05,Frozen Foods,Onions,2,2.99,5.98,,,,,,,,,
2025-06-05,Bakery,Eggs,2,9.94,19.88,,,,,,,,,
2025-06-05,Health & Wellness,Onions,2,14.48,28.96,,,,,,,,,
2025-06-05,Health & Wellness,Carrots,2,23.28,46.56,,,,,,,,,
2025-06-06,Produce,Apples,3,2.82,8.46,,,,,,,,,
2025-06-06,Health & Wellness,Rice,4,21.1,84.4,,,,,,,,,
2025-06-06,Personal Care,Potatoes,1,5.46,5.46,,,,,,,,,
2025-06-07,Meat & Seafood,Apples,1,18.67,18.67,,,,,,,,,
2025-06-07,Frozen Foods,Bananas,2,19.31,38.62,,,,,,,,,
2025-06-08,Health & Wellness,Pasta,2,28.85,57.7,,,,,,,,,
2025-06-08,Personal Care,Tomatoes,4,29.4,117.6,,,,,,,,,
2025-06-08,Personal Care,Onions,1,9.83,9.83,,,,,,,,,
